month,Org Code,Org name,Parent Org,type1_attendances,type1_over_4hrs,type1_perf_pct,dta_12hr_waits,in_trend_population,source_file
2026-03-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,27033,7828,71.0,1771,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,5375,2277,57.6,14,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,NHS ENGLAND LONDON,7582,3296,56.5,310,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,4613,1791,61.2,92,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBK,WALSALL HEALTHCARE NHS TRUST,NHS ENGLAND MIDLANDS ,9801,1828,81.3,106,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8469,4382,48.3,626,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST ,18055,6407,64.5,514,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,6640,1097,83.5,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7509,3946,47.4,665,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,17712,5426,69.4,15,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,12231,5296,56.7,237,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,5284,1454,72.5,10,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RCF,AIREDALE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,5874,2060,64.9,428,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,4720,102,97.8,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NHS ENGLAND EAST OF ENGLAND ,7041,2973,57.8,108,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,9444,3528,62.6,85,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,8309,2730,67.1,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,11646,5020,56.9,548,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,23737,7555,68.2,637,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NHS ENGLAND SOUTH WEST ,6938,3391,51.1,467,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,16352,7492,54.2,1124,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NHS ENGLAND LONDON,13844,6100,55.9,608,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9452,1843,80.5,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9778,3026,69.1,40,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,7179,3234,55.0,82,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,15848,5755,63.7,945,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,7717,2678,65.3,427,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,8114,2011,75.2,329,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,11693,4906,58.0,404,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RH5,SOMERSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,12117,5807,52.1,73,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,13587,5264,61.3,172,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,12105,3601,70.3,11,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,8916,4221,52.7,10,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,NHS ENGLAND SOUTH EAST ,11058,3736,66.2,901,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,11568,3906,66.2,28,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NHS ENGLAND LONDON,10703,4286,60.0,69,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NHS ENGLAND LONDON,16974,8228,51.5,487,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NHS ENGLAND LONDON,13405,3841,71.3,678,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,8727,2697,69.1,476,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,8644,1808,79.1,132,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS ,15324,8188,46.6,820,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,10855,4901,54.9,715,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJN,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST ,4365,2215,49.3,388,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,5416,2759,49.1,778,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,16182,6440,60.2,661,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,11782,3548,69.9,277,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST ,9053,5663,37.4,352,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS ,13287,5023,62.2,11,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RKE,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,9319,2376,74.5,237,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS ,11409,4000,64.9,604,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS ,6134,2679,56.3,234,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,7478,834,88.8,92,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,13490,3626,73.1,261,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,27062,9404,65.3,1124,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8619,3753,56.5,374,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8602,3606,58.1,269,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,6241,3250,47.9,436,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,10649,5251,50.7,13,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST ,12229,2966,75.7,497,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,10359,2064,80.1,40,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9401,4075,56.7,346,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,11623,4163,64.2,560,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,11112,3453,68.9,767,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RNZ,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,4875,2214,54.6,147,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,14337,4214,70.6,95,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RPA,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,9858,3038,69.2,671,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,5150,1206,76.6,2,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,20446,5552,72.8,45,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,8912,2370,73.4,177,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND LONDON,11459,1708,85.1,22,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,6012,2609,56.6,2,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,18894,6521,65.5,564,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",NHS ENGLAND NORTH WEST ,6876,2920,57.5,407,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,34602,13660,60.5,1511,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,13996,2783,80.1,66,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11211,4662,58.4,11,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,14347,5083,64.6,489,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11038,2238,79.7,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,21011,9178,56.3,455,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,12638,3523,72.1,5,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,7809,3374,56.8,311,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST ,10583,4778,54.9,724,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,7762,3524,54.6,6,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8736,3810,56.4,654,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RVJ,NORTH BRISTOL NHS TRUST,NHS ENGLAND SOUTH WEST ,9545,3386,64.5,576,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND LONDON,11779,3299,72.0,764,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,15073,6439,57.3,1037,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,5064,2339,53.8,1,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RW4,MERSEY CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,10114,4985,50.7,375,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,18625,5727,69.3,1132,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NHS ENGLAND MIDLANDS ,23461,8490,63.8,592,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ENGLAND SOUTH EAST ,19931,4411,77.9,131,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,8750,1584,81.9,33,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,9208,4522,50.9,65,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8104,3102,61.7,258,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,14334,5805,59.5,835,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7065,3412,51.7,909,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,16023,1957,87.8,34,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,13228,7322,44.6,1200,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST ,9990,3511,64.9,58,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXF,MID YORKSHIRE TEACHING NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,16635,5940,64.3,308,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,11478,4899,57.3,612,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,8417,3022,64.1,261,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,12102,4107,66.1,368,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,13246,5130,61.3,10,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST ,9559,2991,68.7,249,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST ,13923,4268,69.3,977,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,11446,6281,45.1,1173,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,12422,4438,64.3,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,27989,11131,60.2,1005,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,Y02428,PUTNOE WALK IN CENTRE,NHS ENGLAND EAST OF ENGLAND ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
